p_id,p_type,p_date,p_amount,p_c_id,p_e_id
14488,Credit Card,2024-09-29 11:04:00,,1278,101
14489,Credit Card,2024-09-29 12:50:00,,2950,104
14490,Credit Card,2024-09-29 12:59:00,,2398,101
14491,Credit Card,2024-09-29 13:11:00,,1520,104
14492,Credit Card,2024-09-29 14:26:00,,2429,103
14493,Credit Card,2024-09-29 14:37:00,,388,102
14494,Credit Card,2024-09-29 14:38:00,,1568,103
14495,Credit Card,2024-09-29 14:43:00,,1119,102
14496,Credit Card,2024-09-29 15:32:00,,2472,103
14497,Credit Card,2024-09-29 16:55:00,,667,105
14498,Credit Card,2024-09-29 16:59:00,,4794,105
14499,Credit Card,2024-09-29 18:05:00,,1171,103
14500,Credit Card,2024-09-29 18:10:00,,539,103
14501,Online,2024-09-29 18:20:00,,512,103
14502,Credit Card,2024-09-29 18:27:00,,779,102
14503,Online,2024-09-29 19:05:00,,2339,102
14504,Credit Card,2024-09-29 19:19:00,,4260,102
14505,Cash,2024-09-29 19:36:00,,4823,103
14506,Credit Card,2024-09-29 19:48:00,,4638,105
14507,Credit Card,2024-09-29 19:50:00,,3192,103
14508,Credit Card,2024-09-29 19:51:00,,1870,102
14509,Credit Card,2024-09-29 20:43:00,,1254,102
14510,Credit Card,2024-09-30 07:28:00,,3134,105
14511,Credit Card,2024-09-30 08:23:00,,3143,102
14512,Credit Card,2024-09-30 10:10:00,,2633,105
14513,Credit Card,2024-09-30 10:12:00,,2684,102
14514,Credit Card,2024-09-30 10:43:00,,1740,111
14515,Credit Card,2024-09-30 14:01:00,,989,104
14516,Online,2024-09-30 16:44:00,,180,107
14517,Credit Card,2024-09-30 18:54:00,,523,107
14518,Credit Card,2024-09-30 20:53:00,,1480,104
14519,Credit Card,2024-10-01 07:49:00,,197,104
14520,Online,2024-10-01 08:02:00,,4151,103
14521,Credit Card,2024-10-01 12:05:00,,3757,103
14522,Credit Card,2024-10-01 13:50:00,,4678,106
14523,Credit Card,2024-10-01 13:57:00,,1610,106
14524,Credit Card,2024-10-01 13:57:00,,650,103
14525,Credit Card,2024-10-01 16:07:00,,4681,104
14526,Credit Card,2024-10-01 16:25:00,,463,110
14527,Online,2024-10-01 17:30:00,,4546,110
14528,Credit Card,2024-10-01 17:37:00,,3089,110
14529,Online,2024-10-01 18:25:00,,3904,110
14530,Credit Card,2024-10-01 20:31:00,,4285,104
14531,Cash,2024-10-02 09:08:00,,3582,106
14532,Credit Card,2024-10-02 09:49:00,,2782,106
14533,Cash,2024-10-02 10:04:00,,4860,110
14534,Credit Card,2024-10-02 10:30:00,,2698,101
14535,Online,2024-10-02 11:07:00,,1343,101
14536,Credit Card,2024-10-02 12:18:00,,703,101
14537,Credit Card,2024-10-02 13:15:00,,1483,106
14538,Credit Card,2024-10-02 14:03:00,,3672,110
14539,Credit Card,2024-10-02 15:19:00,,2928,107
14540,Cash,2024-10-02 15:29:00,,521,110
14541,Online,2024-10-02 17:52:00,,4833,110
14542,Credit Card,2024-10-02 19:21:00,,1546,108
14543,Credit Card,2024-10-02 19:35:00,,4058,108
14544,Credit Card,2024-10-02 19:57:00,,3538,107
14545,Credit Card,2024-10-03 07:19:00,,4548,104
14546,Credit Card,2024-10-03 08:15:00,,213,101
14547,Cash,2024-10-03 08:44:00,,4087,104
14548,Credit Card,2024-10-03 09:06:00,,1366,107
14549,Cash,2024-10-03 11:38:00,,109,104
14550,Credit Card,2024-10-03 11:51:00,,4268,101
14551,Credit Card,2024-10-03 12:24:00,,2950,104
14552,Online,2024-10-03 12:43:00,,1417,101
14553,Credit Card,2024-10-03 13:14:00,,3729,104
14554,Credit Card,2024-10-03 14:28:00,,4133,109
14555,Cash,2024-10-03 17:28:00,,4342,109
14556,Credit Card,2024-10-03 18:04:00,,909,112
14557,Credit Card,2024-10-03 18:16:00,,2444,109
14558,Credit Card,2024-10-03 18:18:00,,4787,107
14559,Credit Card,2024-10-03 19:13:00,,692,107
14560,Credit Card,2024-10-03 19:13:00,,2082,112
14561,Credit Card,2024-10-03 19:32:00,,1381,112
14562,Credit Card,2024-10-03 19:50:00,,1817,109
14563,Credit Card,2024-10-03 20:21:00,,4475,112
14564,Cash,2024-10-03 20:57:00,,3772,107
14565,Cash,2024-10-04 07:12:00,,834,112
14566,Credit Card,2024-10-04 07:29:00,,862,105
14567,Credit Card,2024-10-04 07:39:00,,4716,105
14568,Cash,2024-10-04 07:45:00,,2804,106
14569,Credit Card,2024-10-04 08:13:00,,3114,112
14570,Credit Card,2024-10-04 08:47:00,,2019,112
14571,Credit Card,2024-10-04 08:48:00,,3075,112
14572,Credit Card,2024-10-04 09:06:00,,269,106
14573,Credit Card,2024-10-04 09:25:00,,2023,105
14574,Online,2024-10-04 10:15:00,,2800,106
14575,Credit Card,2024-10-04 10:21:00,,2810,112
14576,Credit Card,2024-10-04 11:16:00,,3008,112
14577,Cash,2024-10-04 11:30:00,,558,106
14578,Credit Card,2024-10-04 12:36:00,,2208,112
14579,Credit Card,2024-10-04 12:45:00,,3402,105
14580,Credit Card,2024-10-04 12:56:00,,292,112
14581,Credit Card,2024-10-04 13:42:00,,3350,105
14582,Credit Card,2024-10-04 14:13:00,,1380,106
14583,Credit Card,2024-10-04 14:53:00,,2317,104
14584,Credit Card,2024-10-04 15:12:00,,455,106
14585,Credit Card,2024-10-04 16:38:00,,4825,104
14586,Credit Card,2024-10-04 18:40:00,,2568,104
14587,Cash,2024-10-04 18:43:00,,3320,106
14588,Cash,2024-10-04 19:17:00,,4592,106
14589,Credit Card,2024-10-05 07:21:00,,2274,109
14590,Cash,2024-10-05 07:25:00,,4079,102
14591,Cash,2024-10-05 08:41:00,,4498,109
14592,Credit Card,2024-10-05 09:11:00,,4681,101
14593,Credit Card,2024-10-05 09:20:00,,2858,109
14594,Credit Card,2024-10-05 09:55:00,,4968,109
14595,Credit Card,2024-10-05 11:28:00,,1100,102
14596,Credit Card,2024-10-05 12:11:00,,3652,109
14597,Credit Card,2024-10-05 12:12:00,,3579,102
14598,Online,2024-10-05 12:18:00,,515,102
14599,Credit Card,2024-10-05 12:40:00,,4202,109
14600,Cash,2024-10-05 13:21:00,,1044,102
14601,Credit Card,2024-10-05 14:01:00,,1762,101
14602,Credit Card,2024-10-05 14:21:00,,2117,101
14603,Credit Card,2024-10-05 15:35:00,,4726,111
14604,Credit Card,2024-10-05 16:34:00,,3458,111
14605,Credit Card,2024-10-05 16:37:00,,2084,105
14606,Online,2024-10-05 16:49:00,,4646,105
14607,Credit Card,2024-10-05 16:56:00,,1990,111
14608,Credit Card,2024-10-05 16:56:00,,2449,105
14609,Credit Card,2024-10-05 17:56:00,,3110,111
14610,Credit Card,2024-10-05 18:34:00,,903,101
14611,Cash,2024-10-05 18:34:00,,2638,111
14612,Credit Card,2024-10-05 19:05:00,,4827,105
14613,Credit Card,2024-10-05 19:36:00,,4776,101
14614,Credit Card,2024-10-05 19:48:00,,1640,111
14615,Credit Card,2024-10-05 19:52:00,,3172,101
14616,Credit Card,2024-10-05 19:52:00,,2856,101
14617,Credit Card,2024-10-05 20:21:00,,3583,111
14618,Credit Card,2024-10-05 20:23:00,,2997,111
14619,Credit Card,2024-10-06 07:08:00,,4129,105
14620,Credit Card,2024-10-06 07:45:00,,3659,105
14621,Credit Card,2024-10-06 07:54:00,,2120,112
14622,Credit Card,2024-10-06 07:58:00,,3458,105
14623,Credit Card,2024-10-06 08:33:00,,4860,112
14624,Credit Card,2024-10-06 09:04:00,,1389,112
14625,Credit Card,2024-10-06 09:19:00,,4305,112
14626,Online,2024-10-06 10:13:00,,1222,112
14627,Credit Card,2024-10-06 10:16:00,,142,104
14628,Cash,2024-10-06 11:16:00,,3810,105
14629,Credit Card,2024-10-06 11:21:00,,1955,105
14630,Cash,2024-10-06 11:30:00,,3075,105
14631,Credit Card,2024-10-06 11:34:00,,2989,104
14632,Online,2024-10-06 11:36:00,,2781,104
14633,Credit Card,2024-10-06 11:39:00,,233,112
14634,Credit Card,2024-10-06 12:02:00,,2883,104
14635,Credit Card,2024-10-06 12:16:00,,20,104
14636,Cash,2024-10-06 12:41:00,,4117,104
14637,Cash,2024-10-06 12:52:00,,2484,112
14638,Credit Card,2024-10-06 12:53:00,,3884,105
14639,Cash,2024-10-06 13:07:00,,3908,112
14640,Credit Card,2024-10-06 13:36:00,,187,104
14641,Credit Card,2024-10-06 13:42:00,,4694,112
14642,Credit Card,2024-10-06 13:43:00,,3552,112
14643,Credit Card,2024-10-06 13:48:00,,3908,104
14644,Credit Card,2024-10-06 14:09:00,,4608,101
14645,Credit Card,2024-10-06 14:09:00,,2353,101
14646,Credit Card,2024-10-06 14:16:00,,46,111
14647,Online,2024-10-06 16:16:00,,3945,111
14648,Credit Card,2024-10-06 17:18:00,,1810,111
14649,Credit Card,2024-10-06 17:54:00,,1074,104
14650,Credit Card,2024-10-06 18:05:00,,2501,111
14651,Credit Card,2024-10-06 18:15:00,,329,104
14652,Credit Card,2024-10-06 18:39:00,,361,101
14653,Credit Card,2024-10-06 19:24:00,,1291,101
14654,Credit Card,2024-10-06 19:38:00,,4644,101
14655,Cash,2024-10-06 19:43:00,,1397,111
14656,Credit Card,2024-10-06 20:14:00,,4988,104
14657,Cash,2024-10-07 09:17:00,,1622,109
14658,Credit Card,2024-10-07 09:53:00,,794,112
14659,Cash,2024-10-07 10:03:00,,4370,109
14660,Credit Card,2024-10-07 10:49:00,,366,112
14661,Credit Card,2024-10-07 11:34:00,,2554,112
14662,Cash,2024-10-07 11:36:00,,191,108
14663,Credit Card,2024-10-07 15:37:00,,3721,112
14664,Credit Card,2024-10-07 17:08:00,,2283,112
14665,Credit Card,2024-10-07 17:56:00,,2627,111
14666,Credit Card,2024-10-08 08:20:00,,3482,112
14667,Cash,2024-10-08 08:23:00,,2186,112
14668,Credit Card,2024-10-08 08:48:00,,266,104
14669,Credit Card,2024-10-08 08:48:00,,3344,112
14670,Online,2024-10-08 09:13:00,,78,109
14671,Credit Card,2024-10-08 12:21:00,,1213,104
14672,Credit Card,2024-10-08 12:34:00,,1987,104
14673,Cash,2024-10-08 18:31:00,,3865,103
14674,Credit Card,2024-10-08 18:35:00,,3501,109
14675,Credit Card,2024-10-08 20:18:00,,3156,103
14676,Online,2024-10-08 20:34:00,,4327,103
14677,Credit Card,2024-10-09 07:27:00,,161,111
14678,Credit Card,2024-10-09 07:50:00,,4579,109
14679,Credit Card,2024-10-09 08:30:00,,22,109
14680,Credit Card,2024-10-09 10:30:00,,1183,109
14681,Cash,2024-10-09 12:00:00,,4091,105
14682,Credit Card,2024-10-09 13:30:00,,2210,105
14683,Credit Card,2024-10-09 13:41:00,,4726,111
14684,Credit Card,2024-10-09 13:51:00,,4007,111
14685,Credit Card,2024-10-09 15:34:00,,2132,109
14686,Cash,2024-10-09 16:02:00,,3982,109
14687,Credit Card,2024-10-09 16:29:00,,4714,110
14688,Credit Card,2024-10-09 17:30:00,,2083,102
14689,Credit Card,2024-10-09 18:52:00,,3034,102
14690,Cash,2024-10-09 20:31:00,,2714,110
14691,Cash,2024-10-09 20:32:00,,371,102
14692,Credit Card,2024-10-10 07:43:00,,860,110
14693,Credit Card,2024-10-10 09:39:00,,3522,110
14694,Cash,2024-10-10 10:19:00,,4079,110
14695,Credit Card,2024-10-10 10:32:00,,2508,109
14696,Credit Card,2024-10-10 10:54:00,,4464,111
14697,Credit Card,2024-10-10 12:28:00,,865,111
14698,Credit Card,2024-10-10 14:07:00,,1944,108
14699,Credit Card,2024-10-10 14:11:00,,196,108
14700,Credit Card,2024-10-10 14:38:00,,2253,112
14701,Cash,2024-10-10 15:16:00,,1056,112
14702,Credit Card,2024-10-10 15:20:00,,3178,110
14703,Credit Card,2024-10-10 15:45:00,,2706,110
14704,Credit Card,2024-10-10 16:34:00,,4314,110
14705,Credit Card,2024-10-10 17:02:00,,1384,108
14706,Credit Card,2024-10-10 18:51:00,,2831,108
14707,Credit Card,2024-10-10 19:07:00,,4350,112
14708,Credit Card,2024-10-10 20:10:00,,4583,110
14709,Credit Card,2024-10-10 20:36:00,,4116,108
14710,Credit Card,2024-10-11 07:13:00,,2111,109
14711,Credit Card,2024-10-11 07:57:00,,1230,108
14712,Credit Card,2024-10-11 09:01:00,,1065,109
14713,Credit Card,2024-10-11 09:05:00,,3249,102
14714,Credit Card,2024-10-11 09:41:00,,2675,102
14715,Credit Card,2024-10-11 09:49:00,,2269,108
14716,Credit Card,2024-10-11 10:24:00,,1113,109
14717,Credit Card,2024-10-11 10:25:00,,151,108
14718,Credit Card,2024-10-11 10:32:00,,4928,108
14719,Credit Card,2024-10-11 10:38:00,,4615,108
14720,Credit Card,2024-10-11 10:52:00,,2235,109
14721,Credit Card,2024-10-11 11:45:00,,2222,109
14722,Credit Card,2024-10-11 12:31:00,,4746,102
14723,Cash,2024-10-11 12:49:00,,4443,102
14724,Credit Card,2024-10-11 14:21:00,,2923,112
14725,Credit Card,2024-10-11 15:19:00,,3425,106
14726,Credit Card,2024-10-11 15:27:00,,3750,106
14727,Credit Card,2024-10-11 15:43:00,,1904,108
14728,Credit Card,2024-10-11 16:09:00,,2967,106
14729,Credit Card,2024-10-11 17:05:00,,4229,112
14730,Credit Card,2024-10-11 18:11:00,,491,112
14731,Credit Card,2024-10-11 18:47:00,,2365,106
14732,Credit Card,2024-10-11 19:35:00,,1101,108
14733,Credit Card,2024-10-11 19:55:00,,828,108
14734,Cash,2024-10-11 20:08:00,,4473,106
14735,Online,2024-10-11 20:17:00,,2084,112
14736,Credit Card,2024-10-11 20:30:00,,2888,112
14737,Credit Card,2024-10-11 20:35:00,,806,108
14738,Credit Card,2024-10-12 07:21:00,,1780,104
14739,Credit Card,2024-10-12 07:23:00,,4685,110
14740,Credit Card,2024-10-12 07:33:00,,599,107
14741,Credit Card,2024-10-12 07:58:00,,4906,110
14742,Credit Card,2024-10-12 08:05:00,,1312,107
14743,Credit Card,2024-10-12 08:08:00,,110,107
14744,Credit Card,2024-10-12 09:13:00,,3187,107
14745,Online,2024-10-12 09:28:00,,962,107
14746,Cash,2024-10-12 09:36:00,,1374,110
14747,Credit Card,2024-10-12 09:42:00,,3307,104
14748,Credit Card,2024-10-12 09:58:00,,705,110
14749,Credit Card,2024-10-12 10:19:00,,4952,110
14750,Credit Card,2024-10-12 10:27:00,,3019,107
14751,Credit Card,2024-10-12 10:47:00,,692,107
14752,Credit Card,2024-10-12 12:31:00,,4033,104
14753,Credit Card,2024-10-12 12:56:00,,376,104
14754,Credit Card,2024-10-12 13:31:00,,4524,107
14755,Credit Card,2024-10-12 13:46:00,,610,107
14756,Credit Card,2024-10-12 13:58:00,,3747,110
14757,Credit Card,2024-10-12 14:07:00,,3839,112
14758,Credit Card,2024-10-12 14:24:00,,2847,112
14759,Credit Card,2024-10-12 14:48:00,,950,107
14760,Cash,2024-10-12 14:57:00,,1204,107
14761,Credit Card,2024-10-12 15:20:00,,3146,112
14762,Online,2024-10-12 15:37:00,,1967,105
14763,Online,2024-10-12 16:01:00,,2310,107
14764,Credit Card,2024-10-12 16:15:00,,3881,112
14765,Credit Card,2024-10-12 16:24:00,,2966,107
14766,Credit Card,2024-10-12 16:31:00,,1544,107
14767,Cash,2024-10-12 16:48:00,,200,105
14768,Credit Card,2024-10-12 17:41:00,,1504,112
14769,Credit Card,2024-10-12 17:44:00,,422,107
14770,Credit Card,2024-10-12 17:54:00,,3700,107
14771,Credit Card,2024-10-12 18:12:00,,390,107
14772,Cash,2024-10-12 19:00:00,,685,105
14773,Credit Card,2024-10-12 19:04:00,,1312,105
14774,Credit Card,2024-10-12 19:31:00,,362,107
14775,Cash,2024-10-12 19:55:00,,1411,105
14776,Credit Card,2024-10-12 20:13:00,,4002,107
14777,Credit Card,2024-10-12 20:42:00,,412,107
14778,Credit Card,2024-10-12 20:45:00,,4678,112
14779,Cash,2024-10-13 07:32:00,,761,105
14780,Credit Card,2024-10-13 07:40:00,,2001,112
14781,Credit Card,2024-10-13 07:53:00,,3138,105
14782,Cash,2024-10-13 07:54:00,,367,105
14783,Credit Card,2024-10-13 07:54:00,,2717,105
14784,Cash,2024-10-13 08:54:00,,4521,105
14785,Credit Card,2024-10-13 09:20:00,,1652,112
14786,Cash,2024-10-13 09:35:00,,852,106
14787,Credit Card,2024-10-13 09:46:00,,1156,106
14788,Credit Card,2024-10-13 10:08:00,,1203,112
14789,Credit Card,2024-10-13 10:09:00,,4009,112
14790,Cash,2024-10-13 10:14:00,,3361,106
14791,Credit Card,2024-10-13 10:21:00,,3176,105
14792,Online,2024-10-13 10:57:00,,1308,106
14793,Credit Card,2024-10-13 11:41:00,,4086,106
14794,Credit Card,2024-10-13 11:57:00,,1989,106
14795,Credit Card,2024-10-13 12:20:00,,4954,112
14796,Credit Card,2024-10-13 12:29:00,,2325,112
14797,Credit Card,2024-10-13 12:42:00,,3476,106
14798,Cash,2024-10-13 12:58:00,,1296,106
14799,Credit Card,2024-10-13 13:52:00,,361,112
14800,Cash,2024-10-13 14:55:00,,3565,107
14801,Credit Card,2024-10-13 16:54:00,,2065,102
14802,Credit Card,2024-10-13 17:18:00,,1113,106
14803,Cash,2024-10-13 17:27:00,,1514,107
14804,Online,2024-10-13 17:28:00,,508,107
14805,Credit Card,2024-10-13 18:15:00,,1200,107
14806,Credit Card,2024-10-13 18:33:00,,2352,102
14807,Credit Card,2024-10-13 18:35:00,,3371,107
14808,Credit Card,2024-10-13 18:54:00,,3594,107
14809,Credit Card,2024-10-13 18:55:00,,825,106
14810,Credit Card,2024-10-13 19:01:00,,4319,107
14811,Credit Card,2024-10-13 19:32:00,,114,107
14812,Credit Card,2024-10-13 20:03:00,,2428,107
14813,Credit Card,2024-10-14 07:34:00,,4795,102
14814,Credit Card,2024-10-14 08:10:00,,2464,110
14815,Cash,2024-10-14 10:51:00,,1020,110
14816,Cash,2024-10-14 11:43:00,,4634,110
14817,Credit Card,2024-10-14 13:37:00,,738,110
14818,Credit Card,2024-10-14 14:19:00,,3710,103
14819,Cash,2024-10-14 16:39:00,,2384,103
14820,Credit Card,2024-10-14 17:35:00,,1035,107
14821,Credit Card,2024-10-14 20:40:00,,4099,103
14822,Cash,2024-10-14 20:43:00,,1315,102
14823,Credit Card,2024-10-15 08:45:00,,819,107
14824,Online,2024-10-15 09:28:00,,3401,102
14825,Credit Card,2024-10-15 09:44:00,,4328,102
14826,Cash,2024-10-15 09:46:00,,778,101
14827,Credit Card,2024-10-15 10:03:00,,1307,102
14828,Cash,2024-10-15 10:26:00,,4524,101
14829,Credit Card,2024-10-15 14:39:00,,4933,108
14830,Credit Card,2024-10-15 14:46:00,,4784,102
14831,Credit Card,2024-10-15 15:30:00,,2761,108
14832,Credit Card,2024-10-15 19:38:00,,2451,102
14833,Credit Card,2024-10-15 20:37:00,,3564,108
14834,Credit Card,2024-10-16 07:03:00,,1290,112
14835,Credit Card,2024-10-16 09:10:00,,3416,112
14836,Online,2024-10-16 10:08:00,,2059,107
14837,Credit Card,2024-10-16 10:40:00,,1456,112
14838,Credit Card,2024-10-16 11:37:00,,4917,112
14839,Credit Card,2024-10-16 11:47:00,,3762,107
14840,Credit Card,2024-10-16 13:03:00,,1698,107
14841,Credit Card,2024-10-16 13:33:00,,1935,112
14842,Cash,2024-10-16 15:18:00,,2546,105
14843,Credit Card,2024-10-16 15:30:00,,198,102
14844,Credit Card,2024-10-16 15:40:00,,4179,102
14845,Credit Card,2024-10-16 17:17:00,,573,105
14846,Cash,2024-10-16 17:51:00,,4870,110
14847,Online,2024-10-16 19:13:00,,1770,102
14848,Cash,2024-10-17 07:44:00,,3967,104
14849,Credit Card,2024-10-17 09:35:00,,4022,112
14850,Credit Card,2024-10-17 12:09:00,,2968,104
14851,Credit Card,2024-10-17 12:19:00,,848,105
14852,Credit Card,2024-10-17 13:42:00,,465,105
14853,Credit Card,2024-10-17 16:45:00,,809,101
14854,Cash,2024-10-17 16:53:00,,760,101
14855,Credit Card,2024-10-17 16:55:00,,4245,101
14856,Cash,2024-10-17 17:10:00,,4684,110
14857,Credit Card,2024-10-17 17:48:00,,1681,110
14858,Online,2024-10-17 17:54:00,,214,101
14859,Credit Card,2024-10-17 18:15:00,,1708,101
14860,Cash,2024-10-17 18:33:00,,710,110
14861,Credit Card,2024-10-17 19:01:00,,103,105
14862,Credit Card,2024-10-17 19:21:00,,3580,101
14863,Cash,2024-10-18 07:00:00,,3787,112
14864,Credit Card,2024-10-18 07:25:00,,3913,103
14865,Credit Card,2024-10-18 07:29:00,,1887,112
14866,Credit Card,2024-10-18 08:14:00,,4561,112
14867,Credit Card,2024-10-18 08:42:00,,4428,112
14868,Credit Card,2024-10-18 09:52:00,,684,103
14869,Cash,2024-10-18 10:36:00,,2055,112
14870,Credit Card,2024-10-18 11:10:00,,522,112
14871,Credit Card,2024-10-18 11:14:00,,2676,106
14872,Cash,2024-10-18 11:17:00,,3365,112
14873,Cash,2024-10-18 11:18:00,,3093,112
14874,Credit Card,2024-10-18 11:46:00,,174,106
14875,Credit Card,2024-10-18 12:25:00,,4917,112
14876,Credit Card,2024-10-18 15:11:00,,3578,101
14877,Cash,2024-10-18 15:12:00,,4411,103
14878,Credit Card,2024-10-18 15:35:00,,3103,101
14879,Cash,2024-10-18 15:36:00,,3703,103
14880,Credit Card,2024-10-18 15:47:00,,4625,101
14881,Cash,2024-10-18 15:55:00,,2479,101
14882,Cash,2024-10-18 16:46:00,,57,101
14883,Credit Card,2024-10-18 17:11:00,,4625,101
14884,Credit Card,2024-10-18 17:12:00,,4051,101
14885,Online,2024-10-18 17:48:00,,207,103
14886,Credit Card,2024-10-18 19:27:00,,4214,101
14887,Credit Card,2024-10-18 19:29:00,,4722,111
14888,Online,2024-10-18 19:29:00,,2668,103
14889,Credit Card,2024-10-18 20:43:00,,3692,111
14890,Credit Card,2024-10-19 08:05:00,,4465,105
14891,Credit Card,2024-10-19 08:06:00,,1922,105
14892,Credit Card,2024-10-19 08:29:00,,4517,102
14893,Credit Card,2024-10-19 08:37:00,,3153,107
14894,Credit Card,2024-10-19 09:22:00,,69,105
14895,Credit Card,2024-10-19 09:27:00,,4717,105
14896,Credit Card,2024-10-19 09:53:00,,4603,105
14897,Credit Card,2024-10-19 10:41:00,,2236,102
14898,Online,2024-10-19 12:18:00,,194,107
14899,Credit Card,2024-10-19 12:19:00,,1105,107
14900,Online,2024-10-19 12:32:00,,2448,105
14901,Credit Card,2024-10-19 12:35:00,,4305,105
14902,Credit Card,2024-10-19 12:42:00,,3223,105
14903,Credit Card,2024-10-19 12:56:00,,811,102
14904,Credit Card,2024-10-19 12:57:00,,4250,102
14905,Credit Card,2024-10-19 13:04:00,,1293,105
14906,Credit Card,2024-10-19 13:15:00,,2291,102
14907,Credit Card,2024-10-19 13:34:00,,1943,107
14908,Online,2024-10-19 14:28:00,,508,111
14909,Credit Card,2024-10-19 14:38:00,,4871,108
14910,Credit Card,2024-10-19 14:55:00,,4021,107
14911,Credit Card,2024-10-19 15:12:00,,1457,108
14912,Credit Card,2024-10-19 15:14:00,,1922,107
14913,Online,2024-10-19 16:04:00,,3101,111
14914,Credit Card,2024-10-19 17:07:00,,43,108
14915,Online,2024-10-19 17:48:00,,3866,111
14916,Credit Card,2024-10-19 18:13:00,,4431,108
14917,Credit Card,2024-10-19 19:36:00,,1819,107
14918,Cash,2024-10-19 19:38:00,,4053,107
14919,Credit Card,2024-10-19 20:18:00,,2198,108
14920,Credit Card,2024-10-19 20:41:00,,1489,107
14921,Credit Card,2024-10-19 20:50:00,,3735,111
14922,Credit Card,2024-10-19 20:54:00,,1924,107
14923,Cash,2024-10-20 07:00:00,,3450,105
14924,Credit Card,2024-10-20 07:18:00,,2684,104
14925,Cash,2024-10-20 07:32:00,,802,104
14926,Credit Card,2024-10-20 07:58:00,,3762,105
14927,Cash,2024-10-20 08:21:00,,1893,112
14928,Credit Card,2024-10-20 08:26:00,,3897,112
14929,Online,2024-10-20 08:36:00,,1560,105
14930,Credit Card,2024-10-20 08:37:00,,4563,104
14931,Cash,2024-10-20 09:17:00,,4375,112
14932,Credit Card,2024-10-20 09:50:00,,86,112
14933,Credit Card,2024-10-20 10:16:00,,2906,104
14934,Credit Card,2024-10-20 11:36:00,,3967,104
14935,Online,2024-10-20 11:47:00,,3170,104
14936,Credit Card,2024-10-20 12:25:00,,1621,105
14937,Credit Card,2024-10-20 12:37:00,,2113,105
14938,Credit Card,2024-10-20 14:08:00,,4816,105
14939,Credit Card,2024-10-20 14:23:00,,1769,102
14940,Credit Card,2024-10-20 14:30:00,,3666,102
14941,Credit Card,2024-10-20 14:35:00,,373,108
14942,Credit Card,2024-10-20 14:53:00,,1654,108
14943,Credit Card,2024-10-20 16:17:00,,284,108
14944,Credit Card,2024-10-20 16:26:00,,4011,108
14945,Credit Card,2024-10-20 16:37:00,,2079,108
14946,Credit Card,2024-10-20 16:46:00,,4570,105
14947,Credit Card,2024-10-20 16:48:00,,1137,105
14948,Credit Card,2024-10-20 17:16:00,,3007,102
14949,Credit Card,2024-10-20 18:05:00,,803,102
14950,Online,2024-10-20 18:14:00,,2020,102
14951,Credit Card,2024-10-20 19:10:00,,218,108
14952,Credit Card,2024-10-20 19:26:00,,1076,105
14953,Cash,2024-10-20 19:43:00,,3055,108
14954,Credit Card,2024-10-20 20:26:00,,4162,105
14955,Cash,2024-10-20 20:29:00,,3696,108
14956,Credit Card,2024-10-20 20:33:00,,2458,102
14957,Credit Card,2024-10-21 07:38:00,,3510,110
14958,Credit Card,2024-10-21 07:43:00,,2144,107
14959,Credit Card,2024-10-21 09:45:00,,2472,110
14960,Online,2024-10-21 12:17:00,,4244,110
14961,Credit Card,2024-10-21 13:53:00,,4206,107
14962,Cash,2024-10-21 15:25:00,,3097,112
14963,Credit Card,2024-10-21 16:45:00,,590,112
14964,Credit Card,2024-10-21 20:18:00,,3800,103
14965,Credit Card,2024-10-22 08:59:00,,3688,111
14966,Credit Card,2024-10-22 09:09:00,,512,102
14967,Credit Card,2024-10-22 09:35:00,,1346,102
14968,Cash,2024-10-22 10:54:00,,1126,111
14969,Credit Card,2024-10-22 13:32:00,,4984,111
14970,Credit Card,2024-10-22 16:20:00,,4817,112
14971,Credit Card,2024-10-22 16:38:00,,4850,102
14972,Cash,2024-10-22 17:16:00,,1501,102
14973,Credit Card,2024-10-23 08:00:00,,2496,106
14974,Credit Card,2024-10-23 09:04:00,,1232,108
14975,Credit Card,2024-10-23 10:31:00,,2830,108
14976,Credit Card,2024-10-23 10:34:00,,1314,108
14977,Credit Card,2024-10-23 10:48:00,,3140,103
14978,Credit Card,2024-10-23 11:15:00,,4935,106
14979,Credit Card,2024-10-23 13:12:00,,4723,106
14980,Credit Card,2024-10-23 13:21:00,,4760,108
14981,Credit Card,2024-10-23 14:57:00,,2815,106
14982,Credit Card,2024-10-23 16:30:00,,3516,110
14983,Credit Card,2024-10-23 18:17:00,,1243,106
14984,Credit Card,2024-10-23 20:54:00,,1176,109
14985,Cash,2024-10-24 08:10:00,,2407,108
14986,Credit Card,2024-10-24 09:45:00,,3425,107
14987,Credit Card,2024-10-24 10:20:00,,2539,108
14988,Credit Card,2024-10-24 11:15:00,,4713,108
14989,Credit Card,2024-10-24 11:42:00,,2896,107
14990,Cash,2024-10-24 13:53:00,,4697,108
14991,Credit Card,2024-10-24 14:33:00,,2895,102
14992,Credit Card,2024-10-24 14:51:00,,4453,107
14993,Credit Card,2024-10-24 15:21:00,,458,107
14994,Credit Card,2024-10-24 15:42:00,,4725,102
14995,Cash,2024-10-24 17:18:00,,3287,102
14996,Credit Card,2024-10-24 18:09:00,,3609,107
14997,Cash,2024-10-24 18:37:00,,1053,107
14998,Cash,2024-10-24 20:06:00,,2370,107
14999,Online,2024-10-25 07:50:00,,4086,105
